employee_id,name,department,level,city,age,years_at_company,salary,bonus,total_comp,performance_score,remote_ratio,overtime_hours,training_hours,fte
EMP00841,Ioana Stoica,Data,Senior,Brasov,45,13,35435.0,5967.0,41402.0,3.35,64,2,42,1.0
EMP00842,Mirela Petrescu,Engineering,Junior,Bucharest,31,2,11117.0,858.0,11975.0,2.44,79,5,21,1.0
EMP00843,Elena Voicu,Product,Lead,Iasi,43,15,42588.0,2837.0,45425.0,3.37,33,1,27,1.0
EMP00844,Mihai Georgescu,Engineering,Senior,Bucharest,50,8,17314.0,2370.0,19684.0,3.07,82,8,26,1.0
EMP00845,Cristian Stan,Data,Junior,Cluj-Napoca,30,0,19372.0,1595.0,20967.0,4.01,46,0,31,1.0
EMP00846,Radu Marin,Engineering,Junior,Cluj-Napoca,22,0,17275.0,1052.0,18327.0,4.14,85,2,37,1.0
EMP00847,Bianca Ilie,R&D,Junior,Remote,31,3,17695.0,799.0,18494.0,4.42,82,0,20,0.78
EMP00848,Bianca Matei,Finance,Mid,Craiova,40,5,10814.0,46.0,10860.0,3.5,49,6,25,1.0
EMP00849,Mihai Stan,Data,Junior,Pitesti,26,1,10188.0,1205.0,11393.0,3.23,81,3,22,1.0
EMP00850,Daniela Marin,Sales,Junior,Oradea,25,0,13861.0,1658.0,15519.0,4.24,48,3,26,1.0
EMP00851,Monica Dobre,Sales,Mid,Brasov,32,5,15145.0,1042.0,16187.0,3.45,31,7,22,1.0
EMP00852,Gabriel Voicu,Product,Senior,Iasi,31,4,16149.0,2181.0,18330.0,2.9,80,6,22,0.9
EMP00853,Iulia Ionescu,Product,Mid,Cluj-Napoca,32,4,23523.0,2184.0,25707.0,3.62,65,9,26,1.0
EMP00854,Ioana Vasilescu,Operations,Mid,Constanta,37,7,9044.0,581.0,9625.0,3.93,0,0,32,1.0
EMP00855,Stefan Vasilescu,HR,Junior,Craiova,23,2,6112.0,338.0,6450.0,3.82,13,0,19,1.0
EMP00856,Teodora Ionescu,HR,Mid,Cluj-Napoca,35,3,14227.0,574.0,14801.0,3.7,29,0,26,1.0
EMP00857,Vlad Petrescu,Finance,Mid,Sibiu,25,4,9743.0,161.0,9904.0,3.51,47,4,15,1.0
EMP00858,Radu Enache,HR,Junior,Bucharest,22,1,11025.0,463.0,11488.0,4.01,62,5,33,1.0
EMP00859,Cristian Popescu,Product,Junior,Bucharest,23,0,18118.0,585.0,18703.0,2.44,78,4,43,1.0
EMP00860,Gabriel Ionescu,Data,Junior,Iasi,25,2,7998.0,509.0,8507.0,4.43,98,0,34,1.0
EMP00861,Cristian Matei,Finance,Junior,Remote,24,2,8408.0,607.0,9015.0,2.76,8,1,28,1.0
EMP00862,Denis Dobre,Sales,Lead,Oradea,56,21,23878.0,396.0,24274.0,3.7,22,3,40,1.0
EMP00863,Ana Dumitru,Engineering,Mid,Brasov,36,7,27643.0,360.0,28003.0,3.64,61,5,19,1.0
EMP00864,Laura Stoica,Operations,Lead,Sibiu,55,14,17697.0,1696.0,19393.0,3.07,2,11,33,1.0
EMP00865,Alex Georgescu,Compliance,Mid,Craiova,32,8,14912.0,399.0,15311.0,4.54,59,2,31,0.61
EMP00866,Teodora Luca,Sales,Mid,Bucharest,40,2,18679.0,1249.0,19928.0,3.47,43,5,27,0.63
EMP00867,Iulia Matei,Sales,Mid,Sibiu,33,7,8119.0,600.0,8719.0,3.99,50,10,14,1.0
EMP00868,Monica Marin,HR,Mid,Bucharest,33,8,15629.0,561.0,16190.0,4.5,34,4,21,1.0
EMP00869,Elena Dobre,Marketing,Mid,Iasi,38,6,8619.0,589.0,9208.0,4.16,85,0,27,0.84
EMP00870,Elena Matei,Finance,Mid,Brasov,35,6,9834.0,446.0,10280.0,3.52,19,8,38,1.0
EMP00871,Calin Stoica,Customer Success,Junior,Bucharest,27,1,6720.0,246.0,6966.0,3.21,28,3,36,1.0
EMP00872,Calin Dobre,Finance,Junior,Timisoara,26,0,13454.0,1310.0,14764.0,3.83,14,9,20,1.0
EMP00873,Alex Matei,Sales,Junior,Cluj-Napoca,25,1,16218.0,2071.0,18289.0,3.9,71,4,23,1.0
EMP00874,Ana Matei,Data,Senior,Bucharest,46,5,18240.0,2204.0,20444.0,3.74,46,4,20,1.0
EMP00875,Cristian Luca,Customer Success,Mid,Sibiu,26,4,9560.0,329.0,9889.0,3.31,10,2,29,1.0
EMP00876,Ana Ionescu,Finance,Junior,Timisoara,28,2,6042.0,573.0,6615.0,3.71,23,9,16,1.0
EMP00877,Monica Vasilescu,Data,Junior,Cluj-Napoca,23,2,14949.0,915.0,15864.0,4.49,70,2,39,1.0
EMP00878,Alex Ilie,Marketing,Mid,Cluj-Napoca,30,3,9335.0,321.0,9656.0,2.96,61,5,16,1.0
EMP00879,Teodora Marin,Sales,Mid,Bucharest,25,4,22880.0,1257.0,24137.0,3.59,36,8,25,1.0
EMP00880,Mihai Dumitru,Legal,Senior,Bucharest,33,10,36609.0,4957.0,41566.0,3.3,7,0,24,1.0
EMP00881,Bianca Georgescu,Product,Mid,Bucharest,40,9,16353.0,523.0,16876.0,3.17,59,4,32,1.0
EMP00882,Andrei Dumitru,Data,Mid,Iasi,37,6,19955.0,850.0,20805.0,3.05,80,6,36,1.0
EMP00883,Calin Stoica,Customer Success,Junior,Bucharest,28,4,13615.0,295.0,13910.0,3.1,77,10,21,1.0
EMP00884,Laura Voicu,Compliance,Lead,Iasi,34,13,32130.0,1385.0,33515.0,4.0,24,1,25,1.0
EMP00885,Denis Stan,Engineering,Senior,Sibiu,47,13,21459.0,1806.0,23265.0,2.85,51,5,15,1.0
EMP00886,Elena Voicu,Security,Senior,Sibiu,41,12,15877.0,1050.0,16927.0,4.2,38,8,34,1.0
EMP00887,Vlad Stan,Finance,Junior,Brasov,23,2,12113.0,379.0,12492.0,4.05,7,8,36,1.0
EMP00888,Calin Stan,Legal,Senior,Cluj-Napoca,35,6,19496.0,1961.0,21457.0,3.21,1,5,32,1.0
EMP00889,Denis Vasilescu,Business Intelligence,Mid,Oradea,40,4,7764.0,442.0,8206.0,3.55,82,7,34,1.0
EMP00890,Cristian Dumitru,R&D,Mid,Iasi,33,8,27950.0,1973.0,29923.0,4.72,99,3,18,1.0
EMP00891,Alex Voicu,Marketing,Senior,Cluj-Napoca,31,10,20735.0,2461.0,23196.0,3.33,66,8,33,1.0
EMP00892,Denis Georgescu,Customer Success,Junior,Iasi,28,4,12402.0,859.0,13261.0,3.97,52,9,25,1.0
EMP00893,Ioana Petrescu,Customer Success,Junior,Timisoara,22,1,8999.0,133.0,9132.0,4.17,45,4,28,1.0
EMP00894,Alex Luca,Engineering,Senior,Craiova,29,7,36535.0,6393.0,42928.0,4.07,89,1,29,1.0
EMP00895,Andrei Ionescu,Legal,Mid,Iasi,33,7,12993.0,920.0,13913.0,2.99,24,3,24,1.0
EMP00896,Gabriel Voicu,HR,Mid,Cluj-Napoca,32,4,14019.0,782.0,14801.0,4.42,29,5,27,1.0
EMP00897,Laura Marin,Engineering,Lead,Sibiu,52,22,27465.0,3731.0,31196.0,4.21,60,4,17,1.0
EMP00898,Mihai Stan,Security,Junior,Pitesti,30,4,5674.0,574.0,6248.0,3.44,47,1,31,1.0
EMP00899,Stefan Voicu,Customer Success,Junior,Constanta,25,3,11326.0,608.0,11934.0,3.25,64,3,40,1.0
EMP00900,Iulia Petrescu,Product,Senior,Bucharest,42,4,30392.0,2149.0,32541.0,3.8,68,3,17,1.0
EMP00901,Iulia Vasilescu,Marketing,Senior,Bucharest,42,15,13948.0,1078.0,15026.0,4.19,65,0,19,1.0
EMP00902,Gabriel Petrescu,Data,Junior,Brasov,27,0,9420.0,612.0,10032.0,3.9,76,2,28,1.0
EMP00903,Laura Matei,Product,Mid,Oradea,34,4,17332.0,1150.0,18482.0,3.91,51,1,35,1.0
EMP00904,Iulia Popescu,Sales,Junior,Cluj-Napoca,24,3,12328.0,237.0,12565.0,4.3,0,7,30,1.0
EMP00905,Vlad Vasilescu,Data,Junior,Bucharest,31,2,16537.0,1539.0,18076.0,2.59,65,3,16,1.0
EMP00906,Daniela Dobre,R&D,Junior,Bucharest,27,2,16658.0,262.0,16920.0,3.86,69,0,30,1.0
EMP00907,Cristian Stoica,Finance,Mid,Timisoara,26,4,14000.0,1358.0,15358.0,3.97,41,6,14,1.0
EMP00908,Mihai Dumitru,Marketing,Senior,Pitesti,30,7,21512.0,2440.0,23952.0,3.98,31,0,26,1.0
EMP00909,Laura Voicu,Engineering,Mid,Cluj-Napoca,39,7,29639.0,1718.0,31357.0,3.84,46,8,28,1.0
EMP00910,Teodora Voicu,Sales,Junior,Iasi,25,4,16572.0,910.0,17482.0,3.49,32,8,29,1.0
EMP00911,Alex Stoica,HR,Mid,Remote,32,7,11298.0,654.0,11952.0,4.35,76,7,27,1.0
EMP00912,Mirela Petrescu,Customer Success,Senior,Remote,31,10,16238.0,2037.0,18275.0,3.56,43,0,11,1.0
EMP00913,Ioana Voicu,Data,Junior,Craiova,23,1,14794.0,683.0,15477.0,4.15,63,1,17,1.0
EMP00914,Calin Enache,Engineering,Junior,Cluj-Napoca,30,3,16317.0,429.0,16746.0,3.86,72,0,41,1.0
EMP00915,Denis Luca,HR,Junior,Timisoara,22,1,5598.0,492.0,6090.0,3.35,54,6,24,1.0
EMP00916,Vlad Luca,Marketing,Senior,Remote,46,6,24075.0,2588.0,26663.0,4.0,62,2,31,1.0
EMP00917,Iulia Ilie,Business Intelligence,Mid,Remote,36,9,16251.0,680.0,16931.0,3.4,89,6,29,1.0
EMP00918,Teodora Luca,Marketing,Mid,Remote,35,5,17218.0,957.0,18175.0,2.79,47,0,33,1.0
EMP00919,Elena Marin,Data,Mid,Timisoara,29,6,21464.0,1858.0,23322.0,4.22,79,5,9,1.0
EMP00920,Vlad Ilie,Finance,Junior,Cluj-Napoca,25,2,6747.0,319.0,7066.0,3.22,15,3,28,1.0
EMP00921,Iulia Stan,Engineering,Senior,Iasi,31,8,39409.0,2361.0,41770.0,4.29,60,3,21,1.0
EMP00922,Ana Georgescu,Compliance,Senior,Cluj-Napoca,41,15,16335.0,3005.0,19340.0,3.92,17,3,26,1.0
EMP00923,Daniela Stoica,Customer Success,Junior,Iasi,22,1,7588.0,415.0,8003.0,2.55,53,10,21,1.0
EMP00924,Monica Voicu,HR,Senior,Iasi,33,11,14236.0,1092.0,15328.0,3.22,9,3,38,0.67
EMP00925,Mihai Popescu,R&D,Senior,Bucharest,37,11,16192.0,909.0,17101.0,3.11,72,1,23,1.0
EMP00926,Stefan Vasilescu,Compliance,Mid,Cluj-Napoca,34,5,20291.0,1639.0,21930.0,4.56,77,1,22,1.0
EMP00927,Cristian Ilie,Engineering,Senior,Iasi,42,16,32495.0,4289.0,36784.0,3.6,41,0,23,1.0
EMP00928,Mirela Georgescu,Customer Success,Senior,Craiova,37,6,8917.0,1156.0,10073.0,3.0,36,2,10,1.0
EMP00929,Mirela Matei,Business Intelligence,Lead,Oradea,54,10,13020.0,1078.0,14098.0,3.67,13,6,22,1.0
EMP00930,Daniela Luca,Operations,Junior,Craiova,23,2,10723.0,148.0,10871.0,2.93,23,7,20,1.0
EMP00931,Calin Georgescu,Finance,Mid,Oradea,39,5,11092.0,695.0,11787.0,3.91,53,2,32,1.0
EMP00932,Ana Dumitru,Engineering,Lead,Bucharest,57,21,43797.0,4315.0,48112.0,4.43,49,0,9,1.0
EMP00933,Denis Voicu,Sales,Mid,Bucharest,40,4,21354.0,0.0,21354.0,3.0,43,4,17,1.0
EMP00934,Denis Enache,Marketing,Junior,Cluj-Napoca,29,1,8784.0,0.0,8784.0,3.29,46,5,17,1.0
EMP00935,Mihai Luca,Sales,Senior,Remote,47,10,18676.0,1958.0,20634.0,3.5,54,10,19,1.0
EMP00936,Vlad Luca,Engineering,Senior,Craiova,48,11,13241.0,1631.0,14872.0,2.71,91,8,27,1.0
EMP00937,Cristian Vasilescu,Sales,Junior,Constanta,28,0,9930.0,1166.0,11096.0,3.49,52,7,17,0.71
EMP00938,Radu Enache,Data,Mid,Constanta,36,3,17301.0,417.0,17718.0,3.17,95,0,17,1.0
EMP00939,Iulia Ionescu,Customer Success,Mid,Constanta,36,3,10597.0,420.0,11017.0,3.65,48,3,33,1.0
EMP00940,Gabriel Popescu,Operations,Junior,Oradea,29,4,10421.0,513.0,10934.0,4.92,42,3,36,0.76
EMP00941,Mihai Dumitru,Legal,Mid,Cluj-Napoca,27,5,13003.0,1384.0,14387.0,3.99,45,2,25,1.0
EMP00942,Ana Luca,Sales,Lead,Sibiu,32,11,24409.0,1721.0,26130.0,3.26,55,7,30,1.0
EMP00943,Elena Stan,Product,Senior,Cluj-Napoca,41,13,16415.0,1390.0,17805.0,3.52,75,10,27,1.0
EMP00944,Iulia Popescu,HR,Mid,Iasi,33,4,6830.0,341.0,7171.0,3.82,11,2,18,1.0
EMP00945,Iulia Ilie,Product,Lead,Remote,39,17,21911.0,1543.0,23454.0,4.04,67,3,28,1.0
EMP00946,Ana Marin,Business Intelligence,Junior,Cluj-Napoca,23,1,12494.0,440.0,12934.0,4.04,17,0,22,1.0
EMP00947,Iulia Luca,Product,Senior,Timisoara,38,10,19217.0,1968.0,21185.0,4.5,74,2,32,1.0
EMP00948,Daniela Matei,Sales,Mid,Iasi,39,5,9398.0,555.0,9953.0,3.23,59,8,37,1.0
EMP00949,Stefan Marin,Marketing,Junior,Timisoara,31,4,8535.0,621.0,9156.0,3.54,46,1,26,1.0
EMP00950,Elena Georgescu,Product,Mid,Arad,39,7,21489.0,1346.0,22835.0,2.91,70,11,24,1.0
EMP00951,Ana Luca,Engineering,Senior,Iasi,32,6,37244.0,3154.0,40398.0,3.5,66,2,41,1.0
EMP00952,Teodora Dumitru,Sales,Junior,Pitesti,28,3,12620.0,977.0,13597.0,3.07,67,1,15,1.0
EMP00953,Mihai Enache,Legal,Mid,Brasov,34,2,10523.0,415.0,10938.0,4.68,41,2,31,1.0
EMP00954,Stefan Luca,Sales,Mid,Bucharest,26,5,13405.0,695.0,14100.0,3.73,77,4,27,0.82
EMP00955,Denis Dobre,Customer Success,Junior,Oradea,23,1,7256.0,354.0,7610.0,3.93,52,2,12,1.0
EMP00956,Gabriel Petrescu,Engineering,Lead,Sibiu,38,17,42097.0,3922.0,46019.0,3.12,79,0,27,1.0
EMP00957,Stefan Dobre,Sales,Mid,Bucharest,36,8,11767.0,500.0,12267.0,3.32,22,13,14,1.0
EMP00958,Iulia Popescu,Legal,Junior,Cluj-Napoca,25,4,14418.0,968.0,15386.0,3.91,30,0,31,1.0
EMP00959,Teodora Vasilescu,Product,Junior,Oradea,22,1,7319.0,910.0,8229.0,3.89,65,5,31,1.0
EMP00960,Laura Marin,Customer Success,Junior,Constanta,23,0,9730.0,920.0,10650.0,4.04,33,4,18,1.0
EMP00961,Denis Stoica,Sales,Senior,Iasi,41,15,14929.0,1493.0,16422.0,3.23,25,7,9,1.0
EMP00962,Stefan Ionescu,Finance,Mid,Bucharest,26,5,9377.0,0.0,9377.0,4.32,59,0,28,1.0
EMP00963,Mihai Ionescu,Sales,Mid,Bucharest,29,8,22796.0,1334.0,24130.0,2.95,49,6,10,1.0
EMP00964,Denis Stoica,Sales,Mid,Timisoara,39,7,23023.0,1513.0,24536.0,4.32,37,11,24,1.0
EMP00965,Denis Ilie,HR,Senior,Bucharest,46,6,21104.0,2185.0,23289.0,3.61,11,5,20,1.0
EMP00966,Vlad Ionescu,Data,Junior,Oradea,23,2,15496.0,696.0,16192.0,3.4,67,5,38,1.0
EMP00967,Radu Georgescu,Engineering,Mid,Iasi,33,5,15696.0,1072.0,16768.0,3.69,65,11,25,1.0
EMP00968,Andrei Luca,Customer Success,Mid,Bucharest,40,2,10905.0,231.0,11136.0,4.1,68,6,30,1.0
EMP00969,Ioana Ilie,Marketing,Junior,Bucharest,23,2,9305.0,594.0,9899.0,3.04,32,8,24,1.0
EMP00970,Mirela Popescu,Marketing,Senior,Timisoara,40,5,25487.0,2597.0,28084.0,3.96,34,8,22,1.0
EMP00971,Bianca Popescu,Operations,Lead,Ploiesti,53,22,14983.0,2242.0,17225.0,2.75,41,4,28,1.0
EMP00972,Stefan Enache,Sales,Junior,Iasi,24,0,7974.0,377.0,8351.0,4.29,27,3,38,0.71
EMP00973,Ana Dobre,Procurement,Junior,Pitesti,31,4,5592.0,287.0,5879.0,4.29,30,5,26,1.0
EMP00974,Iulia Marin,Engineering,Senior,Constanta,35,14,16445.0,1348.0,17793.0,2.2,46,4,19,1.0
EMP00975,Vlad Luca,Compliance,Junior,Arad,22,0,9905.0,820.0,10725.0,3.95,29,0,18,1.0
EMP00976,Ioana Matei,Legal,Junior,Brasov,23,0,16619.0,1479.0,18098.0,3.69,34,1,32,1.0
EMP00977,Teodora Voicu,Sales,Senior,Craiova,42,15,25407.0,2576.0,27983.0,3.6,0,6,28,1.0
EMP00978,Radu Marin,Sales,Mid,Bucharest,35,6,9641.0,1116.0,10757.0,3.92,2,6,25,1.0
EMP00979,Gabriel Ionescu,Product,Junior,Brasov,24,1,12497.0,45.0,12542.0,3.86,31,8,27,1.0
EMP00980,Ana Georgescu,Procurement,Senior,Bucharest,48,16,22318.0,2839.0,25157.0,4.0,11,9,22,1.0
EMP00981,Radu Matei,Product,Junior,Bucharest,30,4,9017.0,636.0,9653.0,3.99,84,6,22,1.0
EMP00982,Mirela Ilie,HR,Mid,Galati,31,2,14610.0,906.0,15516.0,3.34,17,0,34,1.0
EMP00983,Laura Georgescu,Engineering,Mid,Brasov,36,2,25726.0,1323.0,27049.0,3.78,100,1,21,1.0
EMP00984,Teodora Ionescu,Engineering,Junior,Cluj-Napoca,29,3,21250.0,744.0,21994.0,3.78,86,9,27,1.0
EMP00985,Monica Stoica,Sales,Mid,Iasi,36,9,8627.0,645.0,9272.0,2.73,45,6,31,1.0
EMP00986,Denis Stoica,Sales,Mid,Iasi,32,7,10245.0,105.0,10350.0,3.83,10,3,23,0.77
EMP00987,Bianca Stan,Marketing,Senior,Constanta,44,7,20213.0,3181.0,23394.0,3.33,62,9,36,1.0
EMP00988,Ioana Georgescu,Sales,Senior,Timisoara,38,10,31501.0,3003.0,34504.0,3.44,31,12,41,1.0
EMP00989,Radu Ionescu,Product,Senior,Constanta,48,13,14634.0,2304.0,16938.0,2.36,70,8,22,1.0
EMP00990,Gabriel Popescu,Sales,Mid,Sibiu,28,7,10930.0,1302.0,12232.0,3.69,28,7,17,1.0
EMP00991,Ana Ionescu,Engineering,Junior,Bucharest,23,0,8423.0,0.0,8423.0,3.4,58,2,25,1.0
EMP00992,Andrei Ilie,Sales,Junior,Bucharest,28,2,6034.0,149.0,6183.0,4.32,37,7,21,1.0
EMP00993,Ioana Stoica,Product,Junior,Iasi,25,4,17939.0,625.0,18564.0,3.79,16,2,33,0.71
EMP00994,Daniela Dobre,Marketing,Mid,Cluj-Napoca,29,7,14031.0,943.0,14974.0,4.32,34,4,6,1.0
EMP00995,Denis Petrescu,Operations,Junior,Iasi,28,0,5898.0,613.0,6511.0,2.29,39,1,21,1.0
EMP00996,Vlad Luca,Marketing,Mid,Cluj-Napoca,28,4,16248.0,537.0,16785.0,2.97,38,6,25,1.0
EMP00997,Teodora Voicu,Engineering,Mid,Constanta,26,4,27072.0,1496.0,28568.0,4.62,84,7,27,1.0
EMP00998,Denis Petrescu,Product,Junior,Ploiesti,31,3,8296.0,464.0,8760.0,3.84,71,5,38,1.0
EMP00999,Radu Ilie,Sales,Mid,Bucharest,38,9,23237.0,1188.0,24425.0,3.13,32,6,25,1.0
EMP01000,Andrei Popescu,Data,Senior,Cluj-Napoca,40,4,27310.0,2345.0,29655.0,2.5,63,2,25,1.0
EMP01001,Vlad Dumitru,Security,Mid,Cluj-Napoca,25,4,11613.0,493.0,12106.0,3.35,80,0,17,1.0
EMP01002,Radu Georgescu,Marketing,Senior,Brasov,43,4,16328.0,2044.0,18372.0,3.23,41,0,11,1.0
EMP01003,Daniela Ionescu,Data,Mid,Bucharest,37,9,11320.0,486.0,11806.0,3.18,97,4,32,1.0
EMP01004,Mirela Matei,Procurement,Mid,Cluj-Napoca,37,3,14646.0,1661.0,16307.0,3.79,33,4,31,1.0
EMP01005,Alex Marin,Engineering,Junior,Remote,24,0,15412.0,1453.0,16865.0,3.02,62,5,29,1.0
EMP01006,Mihai Matei,Marketing,Mid,Iasi,39,5,15021.0,0.0,15021.0,3.85,41,0,24,1.0
EMP01007,Elena Luca,Customer Success,Junior,Cluj-Napoca,28,2,6875.0,849.0,7724.0,4.38,39,1,14,1.0
EMP01008,Elena Stan,Marketing,Junior,Remote,26,1,10460.0,425.0,10885.0,3.44,78,5,16,1.0
EMP01009,Gabriel Dobre,Customer Success,Mid,Bucharest,38,6,13441.0,0.0,13441.0,2.57,28,1,22,1.0
EMP01010,Alex Ionescu,Sales,Senior,Bucharest,43,9,30292.0,2595.0,32887.0,4.53,41,12,37,0.68
EMP01011,Vlad Stoica,Operations,Junior,Cluj-Napoca,30,0,12358.0,186.0,12544.0,3.63,17,6,21,1.0
EMP01012,Ioana Stoica,Procurement,Junior,Timisoara,23,2,8211.0,727.0,8938.0,2.99,2,0,17,1.0
EMP01013,Iulia Dumitru,Engineering,Mid,Iasi,26,5,12284.0,309.0,12593.0,3.32,51,6,26,1.0
EMP01014,Andrei Dumitru,Security,Mid,Bucharest,38,7,20155.0,236.0,20391.0,3.89,8,5,33,1.0
EMP01015,Daniela Stoica,Product,Lead,Cluj-Napoca,42,13,36166.0,3220.0,39386.0,3.19,54,6,21,1.0
EMP01016,Gabriel Marin,Marketing,Junior,Timisoara,31,1,10347.0,598.0,10945.0,3.79,66,2,16,1.0
EMP01017,Monica Luca,Data,Mid,Remote,38,4,21068.0,1733.0,22801.0,3.35,54,5,28,1.0
EMP01018,Elena Luca,Product,Mid,Bucharest,35,9,23236.0,0.0,23236.0,4.27,65,7,7,1.0
EMP01019,Mirela Voicu,Engineering,Mid,Constanta,26,2,24792.0,1713.0,26505.0,4.37,68,1,17,1.0
EMP01020,Laura Luca,Customer Success,Junior,Iasi,30,0,11127.0,749.0,11876.0,3.79,61,1,31,1.0
EMP01021,Andrei Stan,Engineering,Mid,Bucharest,29,8,15811.0,1054.0,16865.0,3.58,57,3,31,1.0
EMP01022,Mihai Stoica,Compliance,Mid,Cluj-Napoca,25,4,13014.0,1120.0,14134.0,3.65,66,8,4,1.0
EMP01023,Alex Vasilescu,Security,Junior,Cluj-Napoca,25,3,10042.0,433.0,10475.0,2.97,62,9,27,1.0
EMP01024,Cristian Vasilescu,Engineering,Mid,Bucharest,40,3,22739.0,1226.0,23965.0,3.81,48,5,32,1.0
EMP01025,Ana Dobre,Data,Junior,Bucharest,29,0,18551.0,1168.0,19719.0,3.61,59,7,29,1.0
EMP01026,Andrei Stan,HR,Junior,Ploiesti,30,2,8575.0,937.0,9512.0,4.46,35,0,15,1.0
EMP01027,Daniela Matei,Data,Mid,Bucharest,25,3,14228.0,832.0,15060.0,3.43,89,0,26,0.66
EMP01028,Elena Petrescu,Finance,Junior,Oradea,30,3,10135.0,1275.0,11410.0,4.57,28,5,32,1.0
EMP01029,Andrei Matei,Engineering,Mid,Bucharest,25,4,29135.0,1750.0,30885.0,4.92,34,5,29,1.0
EMP01030,Bianca Stan,Engineering,Mid,Bucharest,32,8,30920.0,2718.0,33638.0,3.76,62,4,30,1.0
EMP01031,Teodora Voicu,Engineering,Senior,Constanta,37,7,36589.0,5960.0,42549.0,3.87,82,0,40,1.0
EMP01032,Iulia Vasilescu,Sales,Lead,Timisoara,32,11,37730.0,4823.0,42553.0,5.0,43,7,15,1.0
EMP01033,Elena Dobre,Product,Junior,Cluj-Napoca,31,1,9795.0,1236.0,11031.0,4.88,77,0,23,1.0
EMP01034,Ioana Ionescu,R&D,Junior,Iasi,26,2,8050.0,583.0,8633.0,2.71,62,5,30,0.82
EMP01035,Stefan Vasilescu,Engineering,Senior,Timisoara,35,5,37967.0,2387.0,40354.0,3.08,61,1,26,1.0
EMP01036,Mihai Petrescu,Sales,Junior,Iasi,29,1,7688.0,408.0,8096.0,2.52,60,6,27,1.0
EMP01037,Alex Popescu,Sales,Mid,Cluj-Napoca,26,5,21584.0,621.0,22205.0,2.91,19,12,9,1.0
EMP01038,Monica Vasilescu,Operations,Mid,Craiova,25,2,9096.0,571.0,9667.0,4.52,19,5,34,1.0
EMP01039,Andrei Stan,Customer Success,Mid,Cluj-Napoca,30,9,11251.0,962.0,12213.0,3.23,77,0,14,1.0
EMP01040,Radu Ionescu,Operations,Mid,Cluj-Napoca,29,5,14325.0,968.0,15293.0,4.06,49,4,21,1.0
EMP01041,Stefan Matei,Product,Junior,Iasi,31,0,11560.0,527.0,12087.0,3.71,59,5,15,1.0
EMP01042,Bianca Stan,Engineering,Junior,Bucharest,24,3,13062.0,611.0,13673.0,3.12,60,3,37,1.0
EMP01043,Bianca Dobre,Business Intelligence,Junior,Bucharest,31,1,9091.0,382.0,9473.0,2.88,19,6,29,1.0
EMP01044,Alex Dobre,Finance,Mid,Craiova,27,6,9901.0,642.0,10543.0,4.07,58,8,28,1.0
EMP01045,Teodora Ilie,Product,Lead,Cluj-Napoca,51,12,35985.0,1788.0,37773.0,4.07,70,4,28,1.0
EMP01046,Monica Ionescu,Data,Lead,Remote,41,15,37432.0,4511.0,41943.0,3.55,89,3,19,1.0
EMP01047,Ana Enache,Procurement,Mid,Pitesti,38,6,9732.0,1362.0,11094.0,4.46,27,7,20,1.0
EMP01048,Radu Matei,HR,Mid,Cluj-Napoca,26,5,17035.0,516.0,17551.0,4.53,42,7,22,1.0
EMP01049,Mirela Dobre,Sales,Junior,Timisoara,22,1,5644.0,464.0,6108.0,3.06,29,11,15,1.0
EMP01050,Ioana Stoica,Engineering,Junior,Timisoara,26,4,18696.0,2528.0,21224.0,3.47,86,1,33,1.0
EMP01051,Bianca Marin,Finance,Mid,Timisoara,31,4,20166.0,678.0,20844.0,4.25,29,8,23,1.0
EMP01052,Radu Ilie,Sales,Junior,Bucharest,27,3,7394.0,534.0,7928.0,3.83,22,7,24,1.0
EMP01053,Teodora Dobre,Marketing,Lead,Pitesti,53,18,21266.0,2778.0,24044.0,3.61,56,11,13,1.0
EMP01054,Cristian Marin,HR,Mid,Pitesti,29,5,6632.0,571.0,7203.0,3.6,49,3,20,0.73
EMP01055,Mirela Dobre,Finance,Junior,Timisoara,28,3,9944.0,1528.0,11472.0,3.85,39,9,28,1.0
EMP01056,Andrei Popescu,Product,Mid,Cluj-Napoca,32,7,13477.0,1147.0,14624.0,4.37,66,3,34,1.0
EMP01057,Mirela Ilie,Engineering,Senior,Iasi,47,8,23115.0,2981.0,26096.0,3.84,65,3,26,0.77
EMP01058,Andrei Enache,Customer Success,Senior,Bucharest,38,6,10754.0,1205.0,11959.0,4.49,45,2,49,1.0
EMP01059,Mihai Georgescu,Finance,Senior,Constanta,50,4,23183.0,3485.0,26668.0,2.73,41,1,26,1.0
EMP01060,Iulia Luca,Customer Success,Junior,Craiova,31,0,11045.0,918.0,11963.0,3.91,73,4,22,1.0
EMP01061,Andrei Voicu,Operations,Mid,Cluj-Napoca,28,7,7737.0,381.0,8118.0,3.84,45,15,23,1.0
EMP01062,Cristian Georgescu,Engineering,Mid,Timisoara,38,6,23954.0,1145.0,25099.0,3.44,56,0,14,1.0
EMP01063,Cristian Marin,Operations,Mid,Remote,40,4,14420.0,1042.0,15462.0,4.03,25,8,21,1.0
EMP01064,Stefan Voicu,Data,Lead,Remote,46,16,38733.0,2568.0,41301.0,3.27,50,6,26,1.0
EMP01065,Laura Enache,Customer Success,Senior,Iasi,38,15,13672.0,1616.0,15288.0,3.84,46,5,21,1.0
EMP01066,Stefan Ionescu,Data,Lead,Brasov,52,15,25600.0,1214.0,26814.0,3.12,85,9,29,1.0
